n	tau	r	J	s	rho
5712	0	5748	3.2421905628580827	688	0
5712	1	5748	3.2528572295247495	null	0
5712	2	5748	3.2635238961914164	null	0
5712	0	5414	3.2421905628580827	688	0
5712	1	5414	3.2528572295247495	null	0
5712	2	5414	3.2635238961914164	null	0
5712	0	5749	3.2421905628580827	688	0
5712	1	5749	3.2528572295247495	null	0
5712	2	5749	3.2635238961914164	null	0
5713	0	0	3.2085238961914158	584	0
5713	1	0	3.2191905628580826	null	0
5713	2	0	3.2298572295247494	null	0
5713	0	5471	3.2101905628580822	584	0
5713	1	5471	3.220857229524749	null	0
5713	2	5471	3.231523896191416	null	0
5713	0	12735	3.2101905628580822	584	0
5713	1	12735	3.220857229524749	null	0
5713	2	12735	3.231523896191416	null	0
5713	0	10488	3.2101905628580822	584	0
5713	1	10488	3.220857229524749	null	0
5713	2	10488	3.231523896191416	null	0
5713	0	5464	3.2101905628580822	584	0
5713	1	5464	3.220857229524749	null	0
5713	2	5464	3.231523896191416	null	0
5713	0	5741	3.2101905628580822	584	0
5713	1	5741	3.220857229524749	null	0
5713	2	5741	3.231523896191416	null	0
5713	0	13075	3.2101905628580822	584	0
5713	1	13075	3.220857229524749	null	0
5713	2	13075	3.231523896191416	null	0
5713	0	5584	3.2101905628580822	584	0
5713	1	5584	3.220857229524749	null	0
5713	2	5584	3.231523896191416	null	0
5713	0	12670	3.2101905628580822	584	0
5713	1	12670	3.220857229524749	null	0
5713	2	12670	3.231523896191416	null	0
5713	0	10782	3.2101905628580822	584	0
5713	1	10782	3.220857229524749	null	0
5713	2	10782	3.231523896191416	null	0
5713	0	12669	3.2101905628580822	584	0
5713	1	12669	3.220857229524749	null	0
5713	2	12669	3.231523896191416	null	0
5713	0	10487	3.2101905628580822	584	0
5713	1	10487	3.220857229524749	null	0
5713	2	10487	3.231523896191416	null	0
5713	0	13080	3.2101905628580822	584	0
5713	1	13080	3.220857229524749	null	0
5713	2	13080	3.231523896191416	null	0
5713	0	5458	3.2101905628580822	584	0
5713	1	5458	3.220857229524749	null	0
5713	2	5458	3.231523896191416	null	0
5713	0	10778	3.2101905628580822	584	0
5713	1	10778	3.220857229524749	null	0
5713	2	10778	3.231523896191416	null	0
5713	0	13082	3.2101905628580822	584	0
5713	1	13082	3.220857229524749	null	0
5713	2	13082	3.231523896191416	null	0
5713	0	10777	3.2101905628580822	584	0
5713	1	10777	3.220857229524749	null	0
5713	2	10777	3.231523896191416	null	0
5713	0	13083	3.2101905628580822	584	0
5713	1	13083	3.220857229524749	null	0
5713	2	13083	3.231523896191416	null	0
5713	0	5454	3.2101905628580822	584	0
5713	1	5454	3.220857229524749	null	0
5713	2	5454	3.231523896191416	null	0
5713	0	10611	3.2101905628580822	584	0
5713	1	10611	3.220857229524749	null	0
5713	2	10611	3.231523896191416	null	0
5713	0	5726	3.2101905628580822	584	0
5713	1	5726	3.220857229524749	null	0
5713	2	5726	3.231523896191416	null	0
5713	0	5745	3.2101905628580822	584	0
5713	1	5745	3.220857229524749	null	0
5713	2	5745	3.231523896191416	null	0
5713	0	11770	3.2101905628580822	584	0
5713	1	11770	3.220857229524749	null	0
5713	2	11770	3.231523896191416	null	0
5713	0	5472	3.2101905628580822	584	0
5713	1	5472	3.220857229524749	null	0
5713	2	5472	3.231523896191416	null	0
5713	0	5748	3.2101905628580822	584	0
5713	1	5748	3.220857229524749	null	0
5713	2	5748	3.231523896191416	null	0
5713	0	5414	3.2101905628580822	584	0
5713	1	5414	3.220857229524749	null	0
5713	2	5414	3.231523896191416	null	0
5713	0	5749	3.2101905628580822	584	0
5713	1	5749	3.220857229524749	null	0
5713	2	5749	3.231523896191416	null	0
5714	0	0	3.1765238961914153	554	0
5714	1	0	3.187190562858082	null	0
5714	2	0	3.197857229524749	null	0
5714	0	5471	3.1781905628580818	554	0
5714	1	5471	3.1888572295247486	null	0
5714	2	5471	3.1995238961914154	null	0
5714	0	12735	3.1781905628580818	554	0
5714	1	12735	3.1888572295247486	null	0
5714	2	12735	3.1995238961914154	null	0
5714	0	10488	3.1781905628580818	554	0
5714	1	10488	3.1888572295247486	null	0
5714	2	10488	3.1995238961914154	null	0
5714	0	5464	3.1781905628580818	554	0
5714	1	5464	3.1888572295247486	null	0
5714	2	5464	3.1995238961914154	null	0
5714	0	5741	3.1781905628580818	554	0
5714	1	5741	3.1888572295247486	null	0
5714	2	5741	3.1995238961914154	null	0
5714	0	13075	3.1781905628580818	554	0
5714	1	13075	3.1888572295247486	null	0
5714	2	13075	3.1995238961914154	null	0
5714	0	5584	3.1781905628580818	554	0
5714	1	5584	3.1888572295247486	null	0
5714	2	5584	3.1995238961914154	null	0
5714	0	12670	3.1781905628580818	554	0
5714	1	12670	3.1888572295247486	null	0
5714	2	12670	3.1995238961914154	null	0
5714	0	10782	3.1781905628580818	554	0
5714	1	10782	3.1888572295247486	null	0
5714	2	10782	3.1995238961914154	null	0
5714	0	12669	3.1781905628580818	554	0
5714	1	12669	3.1888572295247486	null	0
5714	2	12669	3.1995238961914154	null	0
5714	0	10487	3.1781905628580818	554	0
5714	1	10487	3.1888572295247486	null	0
5714	2	10487	3.1995238961914154	null	0
5714	0	13080	3.1781905628580818	554	0
5714	1	13080	3.1888572295247486	null	0
5714	2	13080	3.1995238961914154	null	0
5714	0	5458	3.1781905628580818	554	0
5714	1	5458	3.1888572295247486	null	0
5714	2	5458	3.1995238961914154	null	0
5714	0	10778	3.1781905628580818	554	0
5714	1	10778	3.1888572295247486	null	0
5714	2	10778	3.1995238961914154	null	0
5714	0	13082	3.1781905628580818	554	0
5714	1	13082	3.1888572295247486	null	0
5714	2	13082	3.1995238961914154	null	0
5714	0	10777	3.1781905628580818	554	0
5714	1	10777	3.1888572295247486	null	0
5714	2	10777	3.1995238961914154	null	0
5714	0	13083	3.1781905628580818	554	0
5714	1	13083	3.1888572295247486	null	0
5714	2	13083	3.1995238961914154	null	0
5714	0	5454	3.1781905628580818	554	0
5714	1	5454	3.1888572295247486	null	0
5714	2	5454	3.1995238961914154	null	0
5714	0	10611	3.1781905628580818	554	0
5714	1	10611	3.1888572295247486	null	0
5714	2	10611	3.1995238961914154	null	0
5714	0	5726	3.1781905628580818	554	0
5714	1	5726	3.1888572295247486	null	0
5714	2	5726	3.1995238961914154	null	0
5714	0	5745	3.1781905628580818	554	0
5714	1	5745	3.1888572295247486	null	0
5714	2	5745	3.1995238961914154	null	0
5714	0	11770	3.1781905628580818	554	0
5714	1	11770	3.1888572295247486	null	0
5714	2	11770	3.1995238961914154	null	0
5714	0	5472	3.1781905628580818	554	0
5714	1	5472	3.1888572295247486	null	0
5714	2	5472	3.1995238961914154	null	0
5714	0	5748	3.1781905628580818	554	0
5714	1	5748	3.1888572295247486	null	0
5714	2	5748	3.1995238961914154	null	0
5714	0	5414	3.1781905628580818	554	0
5714	1	5414	3.1888572295247486	null	0
5714	2	5414	3.1995238961914154	null	0
5714	0	5749	3.1781905628580818	554	0
5714	1	5749	3.1888572295247486	null	0
5714	2	5749	3.1995238961914154	null	0
5715	0	0	3.2085238961914158	1431	0
5715	1	0	3.2191905628580826	null	0
5715	2	0	3.2298572295247494	null	0
5715	0	5471	3.2101905628580822	1431	0
5715	1	5471	3.220857229524749	null	0
5715	2	5471	3.231523896191416	null	0
5715	0	12735	3.2101905628580822	1431	0
5715	1	12735	3.220857229524749	null	0
5715	2	12735	3.231523896191416	null	0
5715	0	10488	3.2101905628580822	1431	0
5715	1	10488	3.220857229524749	null	0
5715	2	10488	3.231523896191416	null	0
5715	0	5464	3.2101905628580822	1431	0
5715	1	5464	3.220857229524749	null	0
5715	2	5464	3.231523896191416	null	0
5715	0	5741	3.2101905628580822	1431	0
5715	1	5741	3.220857229524749	null	0
5715	2	5741	3.231523896191416	null	0
5715	0	13075	3.2101905628580822	1431	0
5715	1	13075	3.220857229524749	null	0
5715	2	13075	3.231523896191416	null	0
5715	0	5584	3.2101905628580822	1431	0
5715	1	5584	3.220857229524749	null	0
5715	2	5584	3.231523896191416	null	0
5715	0	12670	3.2101905628580822	1431	0
5715	1	12670	3.220857229524749	null	0
5715	2	12670	3.231523896191416	null	0
5715	0	10782	3.2101905628580822	1431	0
5715	1	10782	3.220857229524749	null	0
5715	2	10782	3.231523896191416	null	0
5715	0	12669	3.2101905628580822	1431	0
5715	1	12669	3.220857229524749	null	0
5715	2	12669	3.231523896191416	null	0
5715	0	10487	3.2101905628580822	1431	0
5715	1	10487	3.220857229524749	null	0
5715	2	10487	3.231523896191416	null	0
5715	0	13080	3.2101905628580822	1431	0
5715	1	13080	3.220857229524749	null	0
5715	2	13080	3.231523896191416	null	0
5715	0	5458	3.2101905628580822	1431	0
5715	1	5458	3.220857229524749	null	0
5715	2	5458	3.231523896191416	null	0
5715	0	10778	3.2101905628580822	1431	0
5715	1	10778	3.220857229524749	null	0
5715	2	10778	3.231523896191416	null	0
5715	0	13082	3.2101905628580822	1431	0
5715	1	13082	3.220857229524749	null	0
5715	2	13082	3.231523896191416	null	0
5715	0	10777	3.2101905628580822	1431	0
5715	1	10777	3.220857229524749	null	0
5715	2	10777	3.231523896191416	null	0
5715	0	13083	3.2101905628580822	1431	0
5715	1	13083	3.220857229524749	null	0
5715	2	13083	3.231523896191416	null	0
5715	0	5454	3.2101905628580822	1431	0
5715	1	5454	3.220857229524749	null	0
5715	2	5454	3.231523896191416	null	0
5715	0	10611	3.2101905628580822	1431	0
5715	1	10611	3.220857229524749	null	0
5715	2	10611	3.231523896191416	null	0
5715	0	5726	3.2101905628580822	1431	0
5715	1	5726	3.220857229524749	null	0
5715	2	5726	3.231523896191416	null	0
5715	0	5745	3.2101905628580822	1431	0
5715	1	5745	3.220857229524749	null	0
5715	2	5745	3.231523896191416	null	0
5715	0	11770	3.2101905628580822	1431	0
5715	1	11770	3.220857229524749	null	0
5715	2	11770	3.231523896191416	null	0
5715	0	5472	3.2101905628580822	1431	0
5715	1	5472	3.220857229524749	null	0
5715	2	5472	3.231523896191416	null	0
5715	0	5748	3.2101905628580822	1431	0
5715	1	5748	3.220857229524749	null	0
5715	2	5748	3.231523896191416	null	0
5715	0	5414	3.2101905628580822	1431	0
5715	1	5414	3.220857229524749	null	0
5715	2	5414	3.231523896191416	null	0
5715	0	5749	3.2101905628580822	1431	0
5715	1	5749	3.220857229524749	null	0
5715	2	5749	3.231523896191416	null	0
5716	0	0	3.319355878344324	1483	0
5716	1	0	3.330022545010991	null	0
5716	2	0	3.340689211677658	null	0
5716	0	5471	3.3210225450109907	1483	0
5716	1	5471	3.3316892116776575	null	0
5716	2	5471	3.3423558783443243	null	0
5716	0	12735	3.3210225450109907	1483	0
5716	1	12735	3.3316892116776575	null	0
5716	2	12735	3.3423558783443243	null	0
5716	0	10488	3.3210225450109907	1483	0
5716	1	10488	3.3316892116776575	null	0
5716	2	10488	3.3423558783443243	null	0
5716	0	5464	3.3210225450109907	1483	0
5716	1	5464	3.3316892116776575	null	0
5716	2	5464	3.3423558783443243	null	0
5716	0	5741	3.3210225450109907	1483	0
5716	1	5741	3.3316892116776575	null	0
5716	2	5741	3.3423558783443243	null	0
5716	0	13075	3.3210225450109907	1483	0
5716	1	13075	3.3316892116776575	null	0
5716	2	13075	3.3423558783443243	null	0
5716	0	5584	3.3210225450109907	1483	0
5716	1	5584	3.3316892116776575	null	0
5716	2	5584	3.3423558783443243	null	0
5716	0	12670	3.3210225450109907	1483	0
5716	1	12670	3.3316892116776575	null	0
5716	2	12670	3.3423558783443243	null	0
5716	0	10782	3.3210225450109907	1483	0
5716	1	10782	3.3316892116776575	null	0
5716	2	10782	3.3423558783443243	null	0
5716	0	12669	3.3210225450109907	1483	0
5716	1	12669	3.3316892116776575	null	0
5716	2	12669	3.3423558783443243	null	0
5716	0	10487	3.3210225450109907	1483	0
5716	1	10487	3.3316892116776575	null	0
5716	2	10487	3.3423558783443243	null	0
5716	0	13080	3.3210225450109907	1483	0
5716	1	13080	3.3316892116776575	null	0
5716	2	13080	3.3423558783443243	null	0
5716	0	5458	3.3210225450109907	1483	0
5716	1	5458	3.3316892116776575	null	0
5716	2	5458	3.3423558783443243	null	0
5716	0	10778	3.3210225450109907	1483	0
5716	1	10778	3.3316892116776575	null	0
5716	2	10778	3.3423558783443243	null	0
5716	0	13082	3.3210225450109907	1483	0
5716	1	13082	3.3316892116776575	null	0
5716	2	13082	3.3423558783443243	null	0
5716	0	10777	3.3210225450109907	1483	0
5716	1	10777	3.3316892116776575	null	0
5716	2	10777	3.3423558783443243	null	0
5716	0	13083	3.3210225450109907	1483	0
5716	1	13083	3.3316892116776575	null	0
5716	2	13083	3.3423558783443243	null	0
5716	0	5454	3.3210225450109907	1483	0
5716	1	5454	3.3316892116776575	null	0
5716	2	5454	3.3423558783443243	null	0
5716	0	10611	3.3210225450109907	1483	0
5716	1	10611	3.3316892116776575	null	0
5716	2	10611	3.3423558783443243	null	0
5716	0	5726	3.3210225450109907	1483	0
5716	1	5726	3.3316892116776575	null	0
5716	2	5726	3.3423558783443243	null	0
5716	0	5745	3.3210225450109907	1483	0
5716	1	5745	3.3316892116776575	null	0
5716	2	5745	3.3423558783443243	null	0
5716	0	11770	3.3210225450109907	1483	0
5716	1	11770	3.3316892116776575	null	0
5716	2	11770	3.3423558783443243	null	0
5716	0	5472	3.3210225450109907	1483	0
5716	1	5472	3.3316892116776575	null	0
5716	2	5472	3.3423558783443243	null	0
5716	0	5748	3.3210225450109907	1483	0
5716	1	5748	3.3316892116776575	null	0
5716	2	5748	3.3423558783443243	null	0
5716	0	5414	3.3210225450109907	1483	0
5716	1	5414	3.3316892116776575	null	0
5716	2	5414	3.3423558783443243	null	0
5716	0	5749	3.3210225450109907	1483	0
5716	1	5749	3.3316892116776575	null	0
5716	2	5749	3.3423558783443243	null	0
5717	0	0	3.1913558783443223	1479	5741
5717	1	0	3.202022545010989	null	0
5717	2	0	3.212689211677656	null	0
5717	0	5471	3.193136161123321	1479	0
5717	1	5471	3.2036892116776556	null	0
5717	2	5471	3.2143558783443225	null	0
5717	0	12735	3.193136161123321	1479	0
5717	1	12735	3.2036892116776556	null	0
5717	2	12735	3.2143558783443225	null	0
5717	0	10488	3.193136161123321	1479	0
5717	1	10488	3.2036892116776556	null	0
5717	2	10488	3.2143558783443225	null	0
5717	0	5464	3.193136161123321	1479	0
5717	1	5464	3.2036892116776556	null	0
5717	2	5464	3.2143558783443225	null	0
5717	0	5741	3.1919999999999993	1479	5741
5717	1	5741	3.2036892116776556	null	0
5717	2	5741	3.2143558783443225	null	0
5717	0	13075	3.193136161123321	1479	0
5717	1	13075	3.2036892116776556	null	0
5717	2	13075	3.2143558783443225	null	0
5717	0	5584	3.193136161123321	1479	0
5717	1	5584	3.2036892116776556	null	0
5717	2	5584	3.2143558783443225	null	0
5717	0	12670	3.193136161123321	1479	0
5717	1	12670	3.2036892116776556	null	0
5717	2	12670	3.2143558783443225	null	0
5717	0	10782	3.193136161123321	1479	0
5717	1	10782	3.2036892116776556	null	0
5717	2	10782	3.2143558783443225	null	0
5717	0	12669	3.193136161123321	1479	0
5717	1	12669	3.2036892116776556	null	0
5717	2	12669	3.2143558783443225	null	0
5717	0	10487	3.193136161123321	1479	0
5717	1	10487	3.2036892116776556	null	0
5717	2	10487	3.2143558783443225	null	0
5717	0	13080	3.193136161123321	1479	0
5717	1	13080	3.2036892116776556	null	0
5717	2	13080	3.2143558783443225	null	0
5717	0	5458	3.193136161123321	1479	0
5717	1	5458	3.2036892116776556	null	0
5717	2	5458	3.2143558783443225	null	0
5717	0	10778	3.193136161123321	1479	0
5717	1	10778	3.2036892116776556	null	0
5717	2	10778	3.2143558783443225	null	0
5717	0	13082	3.193136161123321	1479	0
5717	1	13082	3.2036892116776556	null	0
5717	2	13082	3.2143558783443225	null	0
5717	0	10777	3.193136161123321	1479	0
5717	1	10777	3.2036892116776556	null	0
5717	2	10777	3.2143558783443225	null	0
5717	0	13083	3.193136161123321	1479	0
5717	1	13083	3.2036892116776556	null	0
5717	2	13083	3.2143558783443225	null	0
5717	0	5454	3.193136161123321	1479	0
5717	1	5454	3.2036892116776556	null	0
5717	2	5454	3.2143558783443225	null	0
5717	0	10611	3.193136161123321	1479	0
5717	1	10611	3.2036892116776556	null	0
5717	2	10611	3.2143558783443225	null	0
5717	0	5726	3.193136161123321	1479	0
5717	1	5726	3.2036892116776556	null	0
5717	2	5726	3.2143558783443225	null	0
5717	0	5745	3.193136161123321	1479	0
5717	1	5745	3.2036892116776556	null	0
5717	2	5745	3.2143558783443225	null	0
5717	0	11770	3.193136161123321	1479	0
5717	1	11770	3.2036892116776556	null	0
5717	2	11770	3.2143558783443225	null	0
5717	0	5472	3.193136161123321	1479	0
5717	1	5472	3.2036892116776556	null	0
5717	2	5472	3.2143558783443225	null	0
5717	0	5748	3.193136161123321	1479	0
5717	1	5748	3.2036892116776556	null	0
5717	2	5748	3.2143558783443225	null	0
5717	0	5414	3.193136161123321	1479	0
5717	1	5414	3.2036892116776556	null	0
5717	2	5414	3.2143558783443225	null	0
5717	0	5749	3.193136161123321	1479	0
5717	1	5749	3.2036892116776556	null	0
5717	2	5749	3.2143558783443225	null	0
5718	0	0	3.144523896191415	1579	0
5718	1	0	3.1551905628580816	null	0
5718	2	0	3.1658572295247485	null	0
5718	0	5471	3.1461905628580813	1579	0
5718	1	5471	3.156857229524748	null	0
5718	2	5471	3.167523896191415	null	0
5718	0	12735	3.1461905628580813	1579	0
5718	1	12735	3.156857229524748	null	0
5718	2	12735	3.167523896191415	null	0
5718	0	10488	3.1461905628580813	1579	0
5718	1	10488	3.156857229524748	null	0
5718	2	10488	3.167523896191415	null	0
5718	0	5464	3.1461905628580813	1579	0
5718	1	5464	3.156857229524748	null	0
5718	2	5464	3.167523896191415	null	0
5718	0	5741	3.1461905628580813	1579	0
5718	1	5741	3.156857229524748	null	0
5718	2	5741	3.167523896191415	null	0
5718	0	13075	3.1461905628580813	1579	0
5718	1	13075	3.156857229524748	null	0
5718	2	13075	3.167523896191415	null	0
5718	0	5584	3.1461905628580813	1579	0
5718	1	5584	3.156857229524748	null	0
5718	2	5584	3.167523896191415	null	0
5718	0	12670	3.1461905628580813	1579	0
5718	1	12670	3.156857229524748	null	0
5718	2	12670	3.167523896191415	null	0
5718	0	10782	3.1461905628580813	1579	0
5718	1	10782	3.156857229524748	null	0
5718	2	10782	3.167523896191415	null	0
5718	0	12669	3.1461905628580813	1579	0
5718	1	12669	3.156857229524748	null	0
5718	2	12669	3.167523896191415	null	0
5718	0	10487	3.1461905628580813	1579	0
5718	1	10487	3.156857229524748	null	0
5718	2	10487	3.167523896191415	null	0
5718	0	13080	3.1461905628580813	1579	0
5718	1	13080	3.156857229524748	null	0
5718	2	13080	3.167523896191415	null	0
5718	0	5458	3.1461905628580813	1579	0
5718	1	5458	3.156857229524748	null	0
5718	2	5458	3.167523896191415	null	0
5718	0	10778	3.1461905628580813	1579	0
5718	1	10778	3.156857229524748	null	0
5718	2	10778	3.167523896191415	null	0
5718	0	13082	3.1461905628580813	1579	0
5718	1	13082	3.156857229524748	null	0
5718	2	13082	3.167523896191415	null	0
5718	0	10777	3.1461905628580813	1579	0
5718	1	10777	3.156857229524748	null	0
5718	2	10777	3.167523896191415	null	0
5718	0	13083	3.1461905628580813	1579	0
5718	1	13083	3.156857229524748	null	0
5718	2	13083	3.167523896191415	null	0
5718	0	5454	3.1461905628580813	1579	0
5718	1	5454	3.156857229524748	null	0
5718	2	5454	3.167523896191415	null	0
5718	0	10611	3.1461905628580813	1579	0
5718	1	10611	3.156857229524748	null	0
5718	2	10611	3.167523896191415	null	0
5718	0	5726	3.1461905628580813	1579	0
5718	1	5726	3.156857229524748	null	0
5718	2	5726	3.167523896191415	null	0
5718	0	5745	3.1461905628580813	1579	0
5718	1	5745	3.156857229524748	null	0
5718	2	5745	3.167523896191415	null	0
5718	0	11770	3.1461905628580813	1579	0
5718	1	11770	3.156857229524748	null	0
5718	2	11770	3.167523896191415	null	0
5718	0	5472	3.1461905628580813	1579	0
5718	1	5472	3.156857229524748	null	0
5718	2	5472	3.167523896191415	null	0
5718	0	5748	3.1461905628580813	1579	0
5718	1	5748	3.156857229524748	null	0
5718	2	5748	3.167523896191415	null	0
5718	0	5414	3.1461905628580813	1579	0
5718	1	5414	3.156857229524748	null	0
5718	2	5414	3.167523896191415	null	0
5718	0	5749	3.1461905628580813	1579	0
5718	1	5749	3.156857229524748	null	0
5718	2	5749	3.167523896191415	null	0
5719	0	0	3.1314825785195133	1575	5741
5719	1	0	3.1408009873342286	null	5741
5719	2	0	3.150420888600806	null	5741
5719	0	5471	3.1348324946513104	1575	0
5719	1	5471	3.1438159118528466	null	0
5719	2	5471	3.153134320667562	null	0
5719	0	12735	3.1348324946513104	1575	0
5719	1	12735	3.1438159118528466	null	0
5719	2	12735	3.153134320667562	null	0
5719	0	10488	3.1348324946513104	1575	0
5719	1	10488	3.1438159118528466	null	0
5719	2	10488	3.153134320667562	null	0
5719	0	5464	3.1348324946513104	1575	0
5719	1	5464	3.1438159118528466	null	0
5719	2	5464	3.153134320667562	null	0
5719	0	5741	3.1179999999999994	1575	5741
5719	1	5741	3.1303333333333327	null	5741
5719	2	5741	3.142666666666666	null	5741
5719	0	13075	3.1348324946513104	1575	0
5719	1	13075	3.1438159118528466	null	0
5719	2	13075	3.153134320667562	null	0
5719	0	5584	3.1348324946513104	1575	0
5719	1	5584	3.1438159118528466	null	0
5719	2	5584	3.153134320667562	null	0
5719	0	12670	3.1348324946513104	1575	0
5719	1	12670	3.1438159118528466	null	0
5719	2	12670	3.153134320667562	null	0
5719	0	10782	3.131430576952	1575	5741
5719	1	10782	3.142420852590133	null	5741
5719	2	10782	3.153134320667562	null	0
5719	0	12669	3.1348324946513104	1575	0
5719	1	12669	3.1438159118528466	null	0
5719	2	12669	3.153134320667562	null	0
5719	0	10487	3.1348324946513104	1575	0
5719	1	10487	3.1438159118528466	null	0
5719	2	10487	3.153134320667562	null	0
5719	0	13080	3.1348324946513104	1575	0
5719	1	13080	3.1438159118528466	null	0
5719	2	13080	3.153134320667562	null	0
5719	0	5458	3.1348324946513104	1575	0
5719	1	5458	3.1438159118528466	null	0
5719	2	5458	3.153134320667562	null	0
5719	0	10778	3.1348324946513104	1575	0
5719	1	10778	3.1438159118528466	null	0
5719	2	10778	3.153134320667562	null	0
5719	0	13082	3.1348324946513104	1575	0
5719	1	13082	3.1438159118528466	null	0
5719	2	13082	3.153134320667562	null	0
5719	0	10777	3.1348324946513104	1575	0
5719	1	10777	3.1438159118528466	null	0
5719	2	10777	3.153134320667562	null	0
5719	0	13083	3.1348324946513104	1575	0
5719	1	13083	3.1438159118528466	null	0
5719	2	13083	3.153134320667562	null	0
5719	0	5454	3.1348324946513104	1575	0
5719	1	5454	3.1438159118528466	null	0
5719	2	5454	3.153134320667562	null	0
5719	0	10611	3.1348324946513104	1575	0
5719	1	10611	3.1438159118528466	null	0
5719	2	10611	3.153134320667562	null	0
5719	0	5726	3.1348324946513104	1575	0
5719	1	5726	3.1438159118528466	null	0
5719	2	5726	3.153134320667562	null	0
5719	0	5745	3.1348324946513104	1575	0
5719	1	5745	3.1438159118528466	null	0
5719	2	5745	3.153134320667562	null	0
5719	0	11770	3.1348324946513104	1575	0
5719	1	11770	3.1438159118528466	null	0
5719	2	11770	3.153134320667562	null	0
5719	0	5472	3.1348324946513104	1575	0
5719	1	5472	3.1438159118528466	null	0
5719	2	5472	3.153134320667562	null	0
5719	0	5748	3.131430576952	1575	5741
5719	1	5748	3.142420852590133	null	5741
5719	2	5748	3.153134320667562	null	0
5719	0	5414	3.1348324946513104	1575	0
5719	1	5414	3.1438159118528466	null	0
5719	2	5414	3.153134320667562	null	0
5719	0	5749	3.1348324946513104	1575	0
5719	1	5749	3.1438159118528466	null	0
5719	2	5749	3.153134320667562	null	0
5739	0	0	3.1913558783443223	541	5741
5739	1	0	3.202022545010989	null	0
5739	2	0	3.212689211677656	null	0
5739	0	5471	3.193136161123321	541	0
5739	1	5471	3.2036892116776556	null	0
5739	2	5471	3.2143558783443225	null	0
5739	0	12735	3.193136161123321	541	0
5739	1	12735	3.2036892116776556	null	0
5739	2	12735	3.2143558783443225	null	0
5739	0	10488	3.193136161123321	541	0
5739	1	10488	3.2036892116776556	null	0
5739	2	10488	3.2143558783443225	null	0
5739	0	5464	3.193136161123321	541	0
5739	1	5464	3.2036892116776556	null	0
5739	2	5464	3.2143558783443225	null	0
5739	0	5741	3.1919999999999993	541	5741
5739	1	5741	3.2036892116776556	null	0
5739	2	5741	3.2143558783443225	null	0
5739	0	13075	3.193136161123321	541	0
5739	1	13075	3.2036892116776556	null	0
5739	2	13075	3.2143558783443225	null	0
5739	0	5584	3.193136161123321	541	0
5739	1	5584	3.2036892116776556	null	0
5739	2	5584	3.2143558783443225	null	0
5739	0	12670	3.193136161123321	541	0
5739	1	12670	3.2036892116776556	null	0
5739	2	12670	3.2143558783443225	null	0
5739	0	10782	3.193136161123321	541	0
5739	1	10782	3.2036892116776556	null	0
5739	2	10782	3.2143558783443225	null	0
5739	0	12669	3.193136161123321	541	0
5739	1	12669	3.2036892116776556	null	0
5739	2	12669	3.2143558783443225	null	0
5739	0	10487	3.193136161123321	541	0
5739	1	10487	3.2036892116776556	null	0
5739	2	10487	3.2143558783443225	null	0
5739	0	13080	3.193136161123321	541	0
5739	1	13080	3.2036892116776556	null	0
5739	2	13080	3.2143558783443225	null	0
5739	0	5458	3.193136161123321	541	0
5739	1	5458	3.2036892116776556	null	0
5739	2	5458	3.2143558783443225	null	0
5739	0	10778	3.193136161123321	541	0
5739	1	10778	3.2036892116776556	null	0
5739	2	10778	3.2143558783443225	null	0
5739	0	13082	3.193136161123321	541	0
5739	1	13082	3.2036892116776556	null	0
5739	2	13082	3.2143558783443225	null	0
5739	0	10777	3.193136161123321	541	0
5739	1	10777	3.2036892116776556	null	0
5739	2	10777	3.2143558783443225	null	0
5739	0	13083	3.193136161123321	541	0
5739	1	13083	3.2036892116776556	null	0
5739	2	13083	3.2143558783443225	null	0
5739	0	5454	3.193136161123321	541	0
5739	1	5454	3.2036892116776556	null	0
5739	2	5454	3.2143558783443225	null	0
5739	0	10611	3.193136161123321	541	0
5739	1	10611	3.2036892116776556	null	0
5739	2	10611	3.2143558783443225	null	0
5739	0	5726	3.193136161123321	541	0
5739	1	5726	3.2036892116776556	null	0
5739	2	5726	3.2143558783443225	null	0
5739	0	5745	3.193136161123321	541	0
5739	1	5745	3.2036892116776556	null	0
5739	2	5745	3.2143558783443225	null	0
5739	0	11770	3.193136161123321	541	0
5739	1	11770	3.2036892116776556	null	0
5739	2	11770	3.2143558783443225	null	0
5739	0	5472	3.193136161123321	541	0
5739	1	5472	3.2036892116776556	null	0
5739	2	5472	3.2143558783443225	null	0
5739	0	5748	3.193136161123321	541	0
5739	1	5748	3.2036892116776556	null	0
5739	2	5748	3.2143558783443225	null	0
5739	0	5414	3.193136161123321	541	0
5739	1	5414	3.2036892116776556	null	0
5739	2	5414	3.2143558783443225	null	0
5739	0	5749	3.193136161123321	541	0
5739	1	5749	3.2036892116776556	null	0
5739	2	5749	3.2143558783443225	null	0
5738	0	0	3.081558449923398	1566	0
5738	1	0	3.0922251165900647	null	0
5738	2	0	3.1028917832567315	null	0
5738	0	5471	3.0832251165900644	1566	0
5738	1	5471	3.093891783256731	null	0
5738	2	5471	3.104558449923398	null	0
5738	0	12735	3.0832251165900644	1566	0
5738	1	12735	3.093891783256731	null	0
5738	2	12735	3.104558449923398	null	0
5738	0	10488	3.0832251165900644	1566	0
5738	1	10488	3.093891783256731	null	0
5738	2	10488	3.104558449923398	null	0
5738	0	5464	3.0832251165900644	1566	0
5738	1	5464	3.093891783256731	null	0
5738	2	5464	3.104558449923398	null	0
