id	origin	capacity
15854	200363	4
15855	200363	4
15856	200363	4
15857	200363	4
15858	200363	4
15859	200363	4
15860	200363	4
15861	200363	4
15862	200363	4
15863	200363	4
15864	200363	4
15865	200363	4
15866	200363	4
15867	200363	4
15868	200363	4
15869	200363	4
15870	200363	4
15871	200363	4
15872	200363	4
15873	200363	4
15874	200363	4
15875	200363	4
15876	200363	4
15877	200363	4
15878	200363	4
15879	200363	4
15880	200363	4
15881	200363	4
15882	200363	4
15883	200363	4
15884	200363	4
15885	200363	4
15886	200363	4
15887	200363	4
15888	200363	4
15889	200363	4
15890	200363	4
15891	200363	4
15892	200363	4
15893	200363	4
15894	200363	4
15895	200363	4
15896	200363	4
15897	200363	4
15898	200363	4
15899	200363	4
15900	200363	4
15901	200363	4
15902	200363	4
15903	200363	4
15904	200363	4
15905	200363	4
15906	200363	4
15907	200363	4
15908	200363	4
15909	200363	4
15910	200363	4
15911	200363	4
15912	200363	4
15913	200363	4
15914	200363	4
15915	200363	4
15916	200363	4
15917	200363	4
15918	200363	4
15919	200363	4
15920	200363	4
15921	200363	4
15922	200363	4
15923	200363	4
15924	200363	4
15925	200363	4
15926	200363	4
15927	200363	4
15928	200363	4
15929	200363	4
15930	200363	4
15931	200363	4
15932	200363	4
15933	200363	4
15934	200362	4
15935	200362	4
15936	200362	4
15937	200362	4
15938	200362	4
15939	200362	4
15940	200362	4
15941	200362	4
15942	200362	4
15943	200362	4
15944	200362	4
15945	200362	4
15946	200362	4
15947	200362	4
15948	200362	4
15949	200362	4
15950	200362	4
15951	200362	4
15952	200362	4
15953	200362	4
15954	200362	4
15955	200362	4
15956	200362	4
15957	200362	4
15958	200362	4
15959	200362	4
15960	200362	4
15961	200362	4
15962	200362	4
15963	200362	4
15964	200362	4
15965	200362	4
15966	200362	4
15967	200362	4
15968	200362	4
15969	200362	4
15970	200362	4
15971	200362	4
15972	200362	4
15973	200362	4
15974	200362	4
15975	200362	4
15976	200362	4
15977	200362	4
15978	200362	4
15979	200362	4
15980	200362	4
15981	200362	4
15982	200362	4
15983	200362	4
15984	200362	4
15985	200362	4
15986	200362	4
15987	200362	4
15988	200362	4
15989	200362	4
15990	200362	4
15991	200362	4
15992	200362	4
15993	200362	4
15994	200362	4
15995	200362	4
15996	200362	4
15997	200362	4
15998	200362	4
15999	200362	4
16000	200362	4
16001	200362	4
16002	200362	4
16003	200362	4
16004	200362	4
16005	200362	4
16006	200362	4
16007	200362	4
16008	200362	4
16009	200362	4
16010	200362	4
16011	200362	4
16012	200362	4
16013	200362	4
16014	200362	4
16015	200362	4
16016	200362	4
16017	200362	4
16018	200362	4
16019	200362	4
16020	200362	4
16021	200362	4
16022	200362	4
16023	200362	4
16024	200362	4
16025	200362	4
16026	200362	4
16027	200362	4
16028	200362	4
16029	200362	4
16030	200362	4
16031	200362	4
16032	200362	4
16033	200362	4
16034	200362	4
16035	200362	4
16036	200362	4
16037	200362	4
16038	200362	4
16039	200362	4
16040	200362	4
16041	200362	4
16042	200362	4
16043	200362	4
16044	200362	4
16045	200362	4
16046	200362	4
16047	200361	4
16048	200361	4
16049	200361	4
16050	200361	4
16051	200361	4
16052	200361	4
16053	200361	4
16054	200361	4
16055	200361	4
16056	200361	4
16057	200361	4
16058	200361	4
16059	200361	4
16060	200361	4
16061	200361	4
16062	200361	4
16063	200361	4
16064	200361	4
16065	200361	4
16066	200361	4
16067	200361	4
16068	200361	4
16069	200361	4
16070	200361	4
16071	200361	4
16072	200361	4
16073	200361	4
16074	200361	4
16075	200361	4
16076	200361	4
16077	200361	4
16078	200361	4
16079	200361	4
16080	200361	4
16081	200361	4
16082	200361	4
16083	200361	4
16084	200361	4
16085	200361	4
16086	200361	4
16087	200361	4
16088	200361	4
16089	200361	4
16090	200361	4
16091	200361	4
16092	200361	4
16093	200361	4
16094	200361	4
16095	200361	4
16096	200361	4
16097	200361	4
16098	200361	4
16099	200361	4
16100	200361	4
16101	200361	4
16102	200361	4
16103	200361	4
16104	200361	4
16105	200361	4
16106	200361	4
16107	200361	4
16108	200361	4
16109	200361	4
16110	200361	4
16111	200361	4
16112	200361	4
16113	200361	4
16114	200361	4
16115	200361	4
16116	200361	4
16117	200361	4
16118	200361	4
16119	200361	4
16120	200361	4
16121	200361	4
16122	200361	4
16123	200361	4
16124	200361	4
16125	200361	4
16126	200361	4
16127	200361	4
16128	200361	4
16129	200361	4
16130	200361	4
16131	200361	4
16132	200361	4
16133	200361	4
16134	200361	4
16135	200361	4
16136	200361	4
16137	200361	4
16138	200361	4
16139	200361	4
16140	200361	4
16141	200361	4
16142	200361	4
16143	200361	4
16144	200361	4
16145	200361	4
16146	200361	4
16147	200361	4
16148	200361	4
16149	200361	4
16150	200361	4
16151	200361	4
16152	200361	4
16153	200361	4
16154	200361	4
16155	200361	4
16156	200361	4
16157	200361	4
16158	200361	4
16159	200361	4
16160	233129	4
16161	233129	4
16162	233129	4
16163	233129	4
16164	233129	4
16165	233129	4
16166	233129	4
16167	233129	4
16168	233129	4
16169	233129	4
16170	233129	4
16171	233129	4
16172	233129	4
16173	233129	4
16174	233129	4
16175	233129	4
16176	233129	4
16177	233129	4
16178	233129	4
16179	233129	4
16180	233129	4
16181	233129	4
16182	233129	4
16183	233129	4
16184	233129	4
16185	233129	4
16186	233129	4
16187	233129	4
16188	233129	4
16189	233129	4
16190	233129	4
16191	233129	4
16192	233129	4
16193	233129	4
16194	233129	4
16195	233129	4
16196	233129	4
16197	233129	4
16198	233129	4
16199	233129	4
16200	233129	4
16201	233129	4
16202	233129	4
16203	233129	4
16204	233129	4
16205	233129	4
16206	233129	4
16207	233129	4
16208	233129	4
16209	233129	4
16210	233129	4
16211	233129	4
16212	233129	4
16213	233129	4
16214	233129	4
16215	233129	4
16216	233129	4
16217	233129	4
16218	233129	4
16219	233129	4
16220	233129	4
16221	233129	4
16222	233129	4
16223	233129	4
16224	233129	4
16225	233129	4
16226	233129	4
16227	233129	4
16228	233129	4
16229	233129	4
16230	233129	4
16231	233129	4
16232	233129	4
16233	233129	4
16234	233129	4
16235	233129	4
16236	233129	4
16237	233129	4
16238	233129	4
16239	233129	4
16240	233129	4
16241	233129	4
16242	233129	4
16243	233129	4
16244	233129	4
16245	233129	4
16246	233129	4
16247	233129	4
16248	233129	4
16249	233129	4
16250	233129	4
16251	233129	4
16252	233129	4
16253	233129	4
16254	233129	4
16255	233129	4
16256	233129	4
16257	233129	4
16258	233129	4
16259	233129	4
16260	233129	4
16261	233129	4
16262	233129	4
16263	233129	4
16264	233129	4
16265	233129	4
16266	233129	4
16267	233129	4
16268	233129	4
16269	233129	4
16270	233129	4
16271	233129	4
16272	233129	4
16273	200360	4
16274	200360	4
16275	200360	4
16276	200360	4
16277	200360	4
16278	200360	4
16279	200360	4
16280	200360	4
16281	200360	4
16282	200360	4
16283	200360	4
16284	200360	4
16285	200360	4
16286	200360	4
16287	200360	4
16288	200360	4
16289	200360	4
16290	200360	4
16291	200360	4
16292	200360	4
16293	200360	4
16294	200360	4
16295	200360	4
16296	200360	4
16297	200360	4
16298	200360	4
16299	200360	4
16300	200360	4
16301	200360	4
16302	200360	4
16303	200360	4
16304	200360	4
16305	200360	4
16306	200360	4
16307	200360	4
16308	200360	4
16309	200360	4
16310	200360	4
16311	200360	4
16312	200360	4
16313	200360	4
16314	200360	4
16315	200360	4
16316	200360	4
16317	200360	4
16318	200360	4
16319	200360	4
16320	200360	4
16321	200360	4
16322	200360	4
16323	200360	4
16324	200360	4
16325	200360	4
16326	200360	4
16327	200360	4
16328	200360	4
16329	200360	4
16330	200360	4
16331	200360	4
16332	200360	4
16333	200360	4
16334	200360	4
16335	200360	4
16336	200360	4
16337	200360	4
16338	200360	4
16339	200360	4
16340	200360	4
16341	200360	4
16342	200360	4
16343	200360	4
16344	200360	4
16345	200360	4
16346	200360	4
16347	200360	4
16348	200360	4
16349	200360	4
16350	200360	4
16351	200360	4
16352	200360	4
16353	200360	4
16354	200360	4
16355	200360	4
16356	200360	4
16357	200360	4
16358	200360	4
16359	200360	4
16360	200360	4
16361	200360	4
16362	200360	4
16363	200360	4
16364	200360	4
16365	200360	4
16366	200360	4
16367	200360	4
16368	200360	4
16369	200360	4
16370	200360	4
16371	200360	4
16372	200360	4
16373	200360	4
16374	200360	4
16375	200360	4
16376	200360	4
16377	200360	4
16378	200360	4
16379	200360	4
16380	200360	4
16381	200360	4
16382	200360	4
16383	200360	4
16384	200360	4
16385	200360	4
16386	200375	4
16387	200375	4
16388	200375	4
16389	200375	4
16390	200375	4
16391	200375	4
16392	200375	4
16393	200375	4
16394	200375	4
16395	200375	4
16396	200375	4
16397	200375	4
16398	200375	4
16399	200375	4
16400	200375	4
16401	200375	4
16402	200375	4
16403	200375	4
16404	200375	4
16405	200375	4
16406	200375	4
16407	200375	4
16408	200375	4
16409	200375	4
16410	200375	4
16411	200375	4
16412	200375	4
16413	200375	4
16414	200375	4
16415	200375	4
16416	200375	4
16417	200375	4
16418	200375	4
16419	200375	4
16420	200375	4
16421	200375	4
16422	200375	4
16423	200375	4
16424	200375	4
16425	200375	4
16426	200375	4
16427	200375	4
16428	200375	4
16429	200375	4
16430	200375	4
16431	200375	4
16432	200375	4
16433	200375	4
16434	200375	4
16435	200375	4
16436	200375	4
16437	200375	4
16438	200375	4
16439	200375	4
16440	200375	4
16441	200375	4
16442	200375	4
16443	200375	4
16444	200375	4
16445	200375	4
16446	200375	4
16447	200375	4
16448	200375	4
16449	200375	4
16450	200375	4
16451	200375	4
16452	200375	4
16453	200375	4
16454	200375	4
16455	200375	4
16456	200375	4
16457	200375	4
16458	200375	4
16459	200375	4
16460	200375	4
16461	200375	4
16462	200375	4
16463	200375	4
16464	200375	4
16465	200375	4
16466	200375	4
16467	200375	4
16468	200375	4
16469	200375	4
16470	200375	4
16471	200375	4
16472	200375	4
16473	200375	4
16474	200375	4
16475	200375	4
16476	200375	4
16477	200375	4
16478	200375	4
16479	200375	4
16480	200375	4
16481	200375	4
16482	200375	4
16483	200375	4
16484	200375	4
16485	200375	4
16486	200375	4
16487	200375	4
16488	200375	4
16489	200375	4
16490	200375	4
16491	200375	4
16492	200375	4
16493	200375	4
16494	200375	4
16495	200375	4
16496	200375	4
16497	200375	4
16498	200375	4
16499	200374	4
16500	200374	4
16501	200374	4
16502	200374	4
16503	200374	4
16504	200374	4
16505	200374	4
16506	200374	4
16507	200374	4
16508	200374	4
16509	200374	4
16510	200374	4
16511	200374	4
16512	200374	4
16513	200374	4
16514	200374	4
16515	200374	4
16516	200374	4
16517	200374	4
16518	200374	4
16519	200374	4
16520	200374	4
16521	200374	4
16522	200374	4
16523	200374	4
16524	200374	4
16525	200374	4
16526	200374	4
16527	200374	4
16528	200374	4
16529	200374	4
16530	200374	4
16531	200374	4
16532	200374	4
16533	200374	4
16534	200374	4
16535	200374	4
16536	200374	4
16537	200374	4
16538	200374	4
16539	200374	4
16540	200374	4
16541	200374	4
16542	200374	4
16543	200374	4
16544	200374	4
16545	200374	4
16546	200374	4
16547	200374	4
16548	200374	4
16549	200374	4
16550	200374	4
16551	200374	4
16552	200374	4
16553	200374	4
16554	200374	4
16555	200374	4
16556	200374	4
16557	200374	4
16558	200374	4
16559	200374	4
16560	200374	4
16561	200374	4
16562	200374	4
16563	200374	4
16564	200374	4
16565	200374	4
16566	200374	4
16567	200374	4
16568	200374	4
16569	200374	4
16570	200374	4
16571	200374	4
16572	200374	4
16573	200374	4
16574	200374	4
16575	200374	4
16576	200374	4
16577	200374	4
16578	200374	4
16579	200374	4
16580	200374	4
16581	200374	4
16582	200374	4
16583	200374	4
16584	200374	4
16585	200374	4
16586	200374	4
16587	200374	4
16588	200374	4
16589	200374	4
16590	200374	4
16591	200374	4
16592	200374	4
16593	200374	4
16594	200374	4
16595	200374	4
16596	200374	4
16597	200374	4
16598	200374	4
16599	200374	4
16600	200374	4
16601	200374	4
16602	200374	4
16603	200374	4
16604	200374	4
16605	200374	4
16606	200374	4
16607	200374	4
16608	200374	4
16609	200374	4
16610	200374	4
16611	200374	4
16612	200373	4
16613	200373	4
16614	200373	4
16615	200373	4
16616	200373	4
16617	200373	4
16618	200373	4
16619	200373	4
16620	200373	4
16621	200373	4
16622	200373	4
16623	200373	4
16624	200373	4
16625	200373	4
16626	200373	4
16627	200373	4
16628	200373	4
16629	200373	4
16630	200373	4
16631	200373	4
16632	200373	4
16633	200373	4
16634	200373	4
16635	200373	4
16636	200373	4
16637	200373	4
16638	200373	4
16639	200373	4
16640	200373	4
16641	200373	4
16642	200373	4
16643	200373	4
16644	200373	4
16645	200373	4
16646	200373	4
16647	200373	4
16648	200373	4
16649	200373	4
16650	200373	4
16651	200373	4
16652	200373	4
16653	200373	4
16654	200373	4
16655	200373	4
16656	200373	4
16657	200373	4
16658	200373	4
16659	200373	4
16660	200373	4
16661	200373	4
16662	200373	4
16663	200373	4
16664	200373	4
16665	200373	4
16666	200373	4
16667	200373	4
16668	200373	4
16669	200373	4
16670	200373	4
16671	200373	4
16672	200373	4
16673	200373	4
16674	200373	4
16675	200373	4
16676	200373	4
16677	200373	4
16678	200373	4
16679	200373	4
16680	200373	4
16681	200373	4
16682	200373	4
16683	200373	4
16684	200373	4
16685	200373	4
16686	200373	4
16687	200373	4
16688	200373	4
16689	200373	4
16690	200373	4
16691	200373	4
16692	200373	4
16693	200373	4
16694	200373	4
16695	200373	4
16696	200373	4
16697	200373	4
16698	200373	4
16699	200373	4
16700	200373	4
16701	200373	4
16702	200373	4
16703	200373	4
16704	200373	4
16705	200373	4
16706	200373	4
16707	200373	4
16708	200373	4
16709	200373	4
16710	200373	4
16711	200373	4
16712	200373	4
16713	200373	4
16714	200373	4
16715	200373	4
16716	200373	4
16717	200373	4
16718	200373	4
16719	200373	4
16720	200373	4
16721	200373	4
16722	200373	4
16723	200373	4
16724	200373	4
16725	200372	4
16726	200372	4
16727	200372	4
16728	200372	4
16729	200372	4
16730	200372	4
16731	200372	4
16732	200372	4
16733	200372	4
16734	200372	4
16735	200372	4
16736	200372	4
16737	200372	4
16738	200372	4
16739	200372	4
16740	200372	4
16741	200372	4
16742	200372	4
16743	200372	4
16744	200372	4
16745	200372	4
16746	200372	4
16747	200372	4
16748	200372	4
16749	200372	4
16750	200372	4
16751	200372	4
16752	200372	4
16753	200372	4
16754	200372	4
16755	200372	4
16756	200372	4
16757	200372	4
16758	200372	4
16759	200372	4
16760	200372	4
16761	200372	4
16762	200372	4
16763	200372	4
16764	200372	4
16765	200372	4
16766	200372	4
16767	200372	4
16768	200372	4
16769	200372	4
16770	200372	4
16771	200372	4
16772	200372	4
16773	200372	4
16774	200372	4
16775	200372	4
16776	200372	4
16777	200372	4
16778	200372	4
16779	200372	4
16780	200372	4
16781	200372	4
16782	200372	4
16783	200372	4
16784	200372	4
16785	200372	4
16786	200372	4
16787	200372	4
16788	200372	4
16789	200372	4
16790	200372	4
16791	200372	4
16792	200372	4
16793	200372	4
16794	200372	4
16795	200372	4
16796	200372	4
16797	200372	4
16798	200372	4
16799	200372	4
16800	200372	4
16801	200372	4
16802	200372	4
16803	200372	4
16804	200372	4
16805	200372	4
16806	200372	4
16807	200372	4
16808	200372	4
16809	200372	4
16810	200372	4
16811	200372	4
16812	200372	4
16813	200372	4
16814	200372	4
16815	200372	4
16816	200372	4
16817	200372	4
16818	200372	4
16819	200372	4
16820	200372	4
16821	200372	4
16822	200372	4
16823	200372	4
16824	200372	4
16825	200372	4
16826	200372	4
16827	200372	4
16828	200372	4
16829	200372	4
16830	200372	4
16831	200372	4
16832	200372	4
16833	200372	4
16834	200372	4
16835	200372	4
16836	200372	4
16837	200372	4
16838	200379	4
16839	200379	4
16840	200379	4
16841	200379	4
16842	200379	4
16843	200379	4
16844	200379	4
16845	200379	4
16846	200379	4
16847	200379	4
16848	200379	4
16849	200379	4
16850	200379	4
16851	200379	4
16852	200379	4
16853	200379	4
16854	200379	4
16855	200379	4
16856	200379	4
16857	200379	4
16858	200379	4
16859	200379	4
16860	200379	4
16861	200379	4
16862	200379	4
16863	200379	4
16864	200379	4
16865	200379	4
16866	200379	4
16867	200379	4
16868	200379	4
16869	200379	4
16870	200379	4
16871	200379	4
16872	200379	4
16873	200379	4
16874	200379	4
16875	200379	4
16876	200379	4
16877	200379	4
16878	200379	4
16879	200379	4
16880	200379	4
16881	200379	4
16882	200379	4
16883	200379	4
16884	200379	4
16885	200379	4
16886	200379	4
16887	200379	4
16888	200379	4
16889	200379	4
16890	200379	4
16891	200379	4
16892	200379	4
16893	200379	4
16894	200379	4
16895	200379	4
16896	200379	4
16897	200379	4
16898	200379	4
16899	200379	4
16900	200379	4
16901	200379	4
16902	200379	4
16903	200379	4
16904	200379	4
16905	200379	4
16906	200379	4
16907	200379	4
16908	200379	4
16909	200379	4
16910	200379	4
16911	200379	4
16912	200379	4
16913	200379	4
16914	200379	4
16915	200379	4
16916	200379	4
16917	200379	4
16918	200379	4
16919	200379	4
16920	200379	4
16921	200379	4
16922	200379	4
16923	200379	4
16924	200379	4
16925	200379	4
16926	200379	4
16927	200379	4
16928	200379	4
16929	200379	4
16930	200379	4
16931	200379	4
16932	200379	4
16933	200379	4
16934	200379	4
16935	200379	4
16936	200379	4
16937	200379	4
16938	200379	4
16939	200379	4
16940	200379	4
16941	200379	4
16942	200379	4
16943	200379	4
16944	200379	4
16945	200379	4
16946	200379	4
16947	200379	4
16948	200379	4
16949	200379	4
16950	200379	4
16951	200378	4
16952	200378	4
16953	200378	4
16954	200378	4
16955	200378	4
16956	200378	4
16957	200378	4
16958	200378	4
16959	200378	4
16960	200378	4
16961	200378	4
16962	200378	4
16963	200378	4
16964	200378	4
16965	200378	4
16966	200378	4
16967	200378	4
16968	200378	4
16969	200378	4
16970	200378	4
16971	200378	4
16972	200378	4
16973	200378	4
16974	200378	4
16975	200378	4
16976	200378	4
16977	200378	4
16978	200378	4
16979	200378	4
16980	200378	4
16981	200378	4
16982	200378	4
16983	200378	4
16984	200378	4
16985	200378	4
16986	200378	4
16987	200378	4
16988	200378	4
16989	200378	4
16990	200378	4
16991	200378	4
16992	200378	4
16993	200378	4
16994	200378	4
16995	200378	4
16996	200378	4
16997	200378	4
16998	200378	4
16999	200378	4
17000	200378	4
17001	200378	4
17002	200378	4
17003	200378	4
17004	200378	4
17005	200378	4
17006	200378	4
17007	200378	4
17008	200378	4
17009	200378	4
17010	200378	4
17011	200378	4
17012	200378	4
17013	200378	4
17014	200378	4
17015	200378	4
17016	200378	4
17017	200378	4
17018	200378	4
17019	200378	4
17020	200378	4
17021	200378	4
17022	200378	4
17023	200378	4
17024	200378	4
17025	200378	4
17026	200378	4
17027	200378	4
17028	200378	4
17029	200378	4
17030	200378	4
17031	200378	4
17032	200378	4
17033	200378	4
17034	200378	4
17035	200378	4
17036	200378	4
17037	200378	4
17038	200378	4
17039	200378	4
17040	200378	4
17041	200378	4
17042	200378	4
17043	200378	4
17044	200378	4
17045	200378	4
17046	200378	4
17047	200378	4
17048	200378	4
17049	200378	4
17050	200378	4
17051	200378	4
17052	200378	4
17053	200378	4
17054	200378	4
17055	200378	4
17056	200378	4
17057	200378	4
17058	200378	4
17059	200378	4
17060	200378	4
17061	200378	4
17062	200378	4
17063	200378	4
17064	200377	4
17065	200377	4
17066	200377	4
17067	200377	4
17068	200377	4
17069	200377	4
17070	200377	4
17071	200377	4
17072	200377	4
17073	200377	4
17074	200377	4
17075	200377	4
17076	200377	4
17077	200377	4
17078	200377	4
17079	200377	4
17080	200377	4
17081	200377	4
17082	200377	4
17083	200377	4
17084	200377	4
17085	200377	4
17086	200377	4
17087	200377	4
17088	200377	4
17089	200377	4
17090	200377	4
17091	200377	4
17092	200377	4
17093	200377	4
17094	200377	4
17095	200377	4
17096	200377	4
17097	200377	4
17098	200377	4
17099	200377	4
17100	200377	4
17101	200377	4
17102	200377	4
17103	200377	4
17104	200377	4
17105	200377	4
17106	200377	4
17107	200377	4
17108	200377	4
17109	200377	4
17110	200377	4
17111	200377	4
17112	200377	4
17113	200377	4
17114	200377	4
17115	200377	4
17116	200377	4
17117	200377	4
17118	200377	4
17119	200377	4
17120	200377	4
17121	200377	4
17122	200377	4
17123	200377	4
17124	200377	4
17125	200377	4
17126	200377	4
17127	200377	4
17128	200377	4
17129	200377	4
17130	200377	4
17131	200377	4
17132	200377	4
17133	200377	4
17134	200377	4
17135	200377	4
17136	200377	4
17137	200377	4
17138	200377	4
17139	200377	4
17140	200377	4
17141	200377	4
17142	200377	4
17143	200377	4
17144	200377	4
17145	200377	4
17146	200377	4
17147	200377	4
17148	200377	4
17149	200377	4
17150	200377	4
17151	200377	4
17152	200377	4
17153	200377	4
17154	200377	4
17155	200377	4
17156	200377	4
17157	200377	4
17158	200377	4
17159	200377	4
17160	200377	4
17161	200377	4
17162	200377	4
17163	200377	4
17164	200377	4
17165	200377	4
17166	200377	4
17167	200377	4
17168	200377	4
17169	200377	4
17170	200377	4
17171	200377	4
17172	200377	4
17173	200377	4
17174	200377	4
17175	200377	4
17176	200377	4
17177	200376	4
17178	200376	4
17179	200376	4
17180	200376	4
17181	200376	4
17182	200376	4
17183	200376	4
17184	200376	4
17185	200376	4
17186	200376	4
17187	200376	4
17188	200376	4
17189	200376	4
17190	200376	4
17191	200376	4
17192	200376	4
17193	200376	4
17194	200376	4
17195	200376	4
17196	200376	4
17197	200376	4
17198	200376	4
17199	200376	4
17200	200376	4
17201	200376	4
17202	200376	4
17203	200376	4
17204	200376	4
17205	200376	4
17206	200376	4
17207	200376	4
17208	200376	4
17209	200376	4
17210	200376	4
17211	200376	4
17212	200376	4
17213	200376	4
17214	200376	4
17215	200376	4
17216	200376	4
17217	200376	4
17218	200376	4
17219	200376	4
17220	200376	4
17221	200376	4
17222	200376	4
17223	200376	4
17224	200376	4
17225	200376	4
17226	200376	4
17227	200376	4
17228	200376	4
17229	200376	4
17230	200376	4
17231	200376	4
17232	200376	4
17233	200376	4
17234	200376	4
17235	200376	4
17236	200376	4
17237	200376	4
17238	200376	4
17239	200376	4
17240	200376	4
17241	200376	4
17242	200376	4
17243	200376	4
17244	200376	4
17245	200376	4
17246	200376	4
17247	200376	4
17248	200376	4
17249	200376	4
17250	200376	4
17251	200376	4
17252	200376	4
17253	200376	4
17254	200376	4
17255	200376	4
17256	200376	4
17257	200376	4
17258	200376	4
17259	200376	4
17260	200376	4
17261	200376	4
17262	200376	4
17263	200376	4
17264	200376	4
17265	200376	4
17266	200376	4
17267	200376	4
17268	200376	4
17269	200376	4
17270	200376	4
17271	200376	4
17272	200376	4
17273	200376	4
17274	200376	4
17275	200376	4
17276	200376	4
17277	200376	4
17278	200376	4
17279	200376	4
17280	200376	4
17281	200376	4
17282	200376	4
17283	200376	4
17284	200376	4
17285	200376	4
17286	200376	4
17287	200376	4
17288	200376	4
17289	200376	4
17290	200383	4
17291	200383	4
17292	200383	4
17293	200383	4
17294	200383	4
17295	200383	4
17296	200383	4
17297	200383	4
17298	200383	4
17299	200383	4
17300	200383	4
17301	200383	4
17302	200383	4
17303	200383	4
17304	200383	4
17305	200383	4
17306	200383	4
17307	200383	4
17308	200383	4
17309	200383	4
17310	200383	4
17311	200383	4
17312	200383	4
17313	200383	4
17314	200383	4
17315	200383	4
17316	200383	4
17317	200383	4
17318	200383	4
17319	200383	4
17320	200383	4
17321	200383	4
17322	200383	4
17323	200383	4
17324	200383	4
17325	200383	4
17326	200383	4
17327	200383	4
17328	200383	4
17329	200383	4
17330	200383	4
17331	200383	4
17332	200383	4
17333	200383	4
17334	200383	4
17335	200383	4
17336	200383	4
17337	200383	4
17338	200383	4
17339	200383	4
17340	200383	4
17341	200383	4
17342	200383	4
17343	200383	4
17344	200383	4
17345	200383	4
17346	200383	4
17347	200383	4
17348	200383	4
17349	200383	4
17350	200383	4
17351	200383	4
17352	200383	4
17353	200383	4
17354	200383	4
17355	200383	4
17356	200383	4
17357	200383	4
17358	200383	4
17359	200383	4
17360	200383	4
17361	200383	4
17362	200383	4
17363	200383	4
17364	200383	4
17365	200383	4
17366	200383	4
17367	200383	4
17368	200383	4
17369	200383	4
17370	200383	4
17371	200383	4
17372	200383	4
17373	200383	4
17374	200383	4
17375	200383	4
17376	200383	4
17377	200383	4
17378	200383	4
17379	200383	4
17380	200383	4
17381	200383	4
17382	200383	4
17383	200383	4
17384	200383	4
17385	200383	4
17386	200383	4
17387	200383	4
17388	200383	4
17389	200383	4
17390	200383	4
17391	200383	4
17392	200383	4
17393	200383	4
17394	200383	4
17395	200383	4
17396	200383	4
17397	200383	4
17398	200383	4
17399	200383	4
17400	200383	4
17401	200383	4
17402	200383	4
17403	200382	4
17404	200382	4
17405	200382	4
17406	200382	4
17407	200382	4
17408	200382	4
17409	200382	4
17410	200382	4
17411	200382	4
17412	200382	4
17413	200382	4
17414	200382	4
17415	200382	4
17416	200382	4
17417	200382	4
17418	200382	4
17419	200382	4
17420	200382	4
17421	200382	4
17422	200382	4
17423	200382	4
17424	200382	4
17425	200382	4
17426	200382	4
17427	200382	4
17428	200382	4
17429	200382	4
17430	200382	4
17431	200382	4
17432	200382	4
17433	200382	4
17434	200382	4
17435	200382	4
17436	200382	4
17437	200382	4
17438	200382	4
17439	200382	4
17440	200382	4
17441	200382	4
17442	200382	4
17443	200382	4
17444	200382	4
17445	200382	4
17446	200382	4
17447	200382	4
17448	200382	4
17449	200382	4
17450	200382	4
17451	200382	4
17452	200382	4
17453	200382	4
17454	200382	4
17455	200382	4
17456	200382	4
17457	200382	4
17458	200382	4
17459	200382	4
17460	200382	4
17461	200382	4
17462	200382	4
17463	200382	4
17464	200382	4
17465	200382	4
17466	200382	4
17467	200382	4
17468	200382	4
17469	200382	4
17470	200382	4
17471	200382	4
17472	200382	4
17473	200382	4
17474	200382	4
17475	200382	4
17476	200382	4
17477	200382	4
17478	200382	4
17479	200382	4
17480	200382	4
17481	200382	4
17482	200382	4
17483	200382	4
17484	200382	4
17485	200382	4
17486	200382	4
17487	200382	4
17488	200382	4
17489	200382	4
17490	200382	4
17491	200382	4
17492	200382	4
17493	200382	4
17494	200382	4
17495	200382	4
17496	200382	4
17497	200382	4
17498	200382	4
17499	200382	4
17500	200382	4
17501	200382	4
17502	200382	4
17503	200382	4
17504	200382	4
17505	200382	4
17506	200382	4
17507	200382	4
17508	200382	4
17509	200382	4
17510	200382	4
17511	200382	4
17512	200382	4
17513	200382	4
17514	200382	4
17515	200382	4
17516	200381	4
17517	200381	4
17518	200381	4
17519	200381	4
17520	200381	4
17521	200381	4
17522	200381	4
17523	200381	4
17524	200381	4
17525	200381	4
17526	200381	4
17527	200381	4
17528	200381	4
17529	200381	4
17530	200381	4
17531	200381	4
17532	200381	4
17533	200381	4
17534	200381	4
17535	200381	4
17536	200381	4
17537	200381	4
17538	200381	4
17539	200381	4
17540	200381	4
17541	200381	4
17542	200381	4
17543	200381	4
17544	200381	4
17545	200381	4
17546	200381	4
17547	200381	4
17548	200381	4
17549	200381	4
17550	200381	4
17551	200381	4
17552	200381	4
17553	200381	4
17554	200381	4
17555	200381	4
17556	200381	4
17557	200381	4
17558	200381	4
17559	200381	4
17560	200381	4
17561	200381	4
17562	200381	4
17563	200381	4
17564	200381	4
17565	200381	4
17566	200381	4
17567	200381	4
17568	200381	4
17569	200381	4
17570	200381	4
17571	200381	4
17572	200381	4
17573	200381	4
17574	200381	4
17575	200381	4
17576	200381	4
17577	200381	4
17578	200381	4
17579	200381	4
17580	200381	4
17581	200381	4
17582	200381	4
17583	200381	4
17584	200381	4
17585	200381	4
17586	200381	4
17587	200381	4
17588	200381	4
17589	200381	4
17590	200381	4
17591	200381	4
17592	200381	4
17593	200381	4
17594	200381	4
17595	200381	4
17596	200381	4
17597	200381	4
17598	200381	4
17599	200381	4
17600	200381	4
17601	200381	4
